Number,Id,Datetime,Timestamp,Runtime,Type,Depth,Temperature,Heading,Roll,Pitch
556,557,2025-01-30 01:39:57,1738229997,5537,p,5.74,7.4,34,-106,-16.1
557,558,2025-01-30 01:40:07,1738230007,5547,p,5.73,7.4,34,-106,-16.1
558,559,2025-01-30 01:40:17,1738230017,5557,p,5.72,7.4,34,-106,-16.1
559,560,2025-01-30 01:40:27,1738230027,5567,p,5.72,7.4,34,-106,-16.1
560,561,2025-01-30 01:40:37,1738230037,5577,p,5.72,7.4,34,-106,-16.1
561,562,2025-01-30 01:40:47,1738230047,5587,p,5.72,7.3,34,-106,-16.1
562,563,2025-01-30 01:40:57,1738230057,5597,p,5.71,7.3,34,-106,-16.1
563,564,2025-01-30 01:41:07,1738230067,5607,p,5.71,7.4,34,-106,-16.1
564,565,2025-01-30 01:41:17,1738230077,5617,p,5.7,7.3,34,-106,-16.1
565,566,2025-01-30 01:41:27,1738230087,5627,p,5.71,7.3,34,-106,-16.1
566,567,2025-01-30 01:41:36,1738230096,5636,p,5.7,7.3,34,-106,-16.1
567,568,2025-01-30 01:41:46,1738230106,5646,p,5.69,7.3,34,-106,-16.1
568,569,2025-01-30 01:41:56,1738230116,5656,p,5.7,7.4,34,-106,-16.1
569,570,2025-01-30 01:42:06,1738230126,5666,p,5.7,7.4,34,-106,-16.1
570,571,2025-01-30 01:42:16,1738230136,5676,p,5.7,7.4,34,-106,-16.1
571,572,2025-01-30 01:42:26,1738230146,5686,p,5.7,7.4,34,-106,-16.1
572,573,2025-01-30 01:42:36,1738230156,5696,p,5.7,7.4,34,-106,-16.1
573,574,2025-01-30 01:42:46,1738230166,5706,p,5.7,7.4,34,-106,-16.1
574,575,2025-01-30 01:42:56,1738230176,5716,p,5.7,7.4,34,-106,-16.1
575,576,2025-01-30 01:43:06,1738230186,5726,p,5.7,7.4,34,-106,-16.1
576,577,2025-01-30 01:43:16,1738230196,5736,p,5.72,7.4,34,-106,-16.1
577,578,2025-01-30 01:43:26,1738230206,5746,p,5.72,7.4,34,-106,-16.1
578,579,2025-01-30 01:43:36,1738230216,5756,p,5.72,7.4,34,-106,-16.1
579,580,2025-01-30 01:43:46,1738230226,5766,p,5.72,7.4,34,-106,-16.1
580,581,2025-01-30 01:43:56,1738230236,5776,p,5.73,7.4,34,-106,-16.1
581,582,2025-01-30 01:44:06,1738230246,5786,p,5.73,7.4,34,-106,-16.1
582,583,2025-01-30 01:44:16,1738230256,5796,p,5.73,7.4,34,-106,-16.1
583,584,2025-01-30 01:44:26,1738230266,5806,p,5.74,7.4,34,-106,-16.1
584,585,2025-01-30 01:44:36,1738230276,5816,p,5.74,7.4,34,-106,-16.1
585,586,2025-01-30 01:44:46,1738230286,5826,p,5.74,7.4,34,-106,-16.1
586,587,2025-01-30 01:44:56,1738230296,5836,p,5.75,7.4,34,-106,-16.1
587,588,2025-01-30 01:45:06,1738230306,5846,p,5.75,7.4,34,-106,-16.1
588,589,2025-01-30 01:45:15,1738230315,5855,p,5.75,7.4,34,-106,-16.1
589,590,2025-01-30 01:45:25,1738230325,5865,p,5.75,7.4,34,-106,-16.1
590,591,2025-01-30 01:45:35,1738230335,5875,p,5.75,7.4,34,-106,-16.1
591,592,2025-01-30 01:45:45,1738230345,5885,p,5.77,7.4,34,-106,-16.1
592,593,2025-01-30 01:45:55,1738230355,5895,p,5.76,7.4,34,-106,-16.1
593,594,2025-01-30 01:46:05,1738230365,5905,p,5.76,7.4,34,-106,-16.1
594,595,2025-01-30 01:46:15,1738230375,5915,p,5.77,7.4,34,-106,-16.1
595,596,2025-01-30 01:46:25,1738230385,5925,p,5.77,7.4,34,-106,-16.1
596,597,2025-01-30 01:46:35,1738230395,5935,p,5.76,7.4,34,-106,-16.1
597,598,2025-01-30 01:46:45,1738230405,5945,p,5.77,7.4,34,-106,-16.1
598,599,2025-01-30 01:46:55,1738230415,5955,p,5.76,7.4,34,-106,-16.1
599,600,2025-01-30 01:47:05,1738230425,5965,p,5.76,7.4,34,-106,-16.1
600,601,2025-01-30 01:47:15,1738230435,5975,p,5.77,7.4,34,-106,-16.1
601,602,2025-01-30 01:47:25,1738230445,5985,p,5.76,7.4,34,-106,-16.1
602,603,2025-01-30 01:47:35,1738230455,5995,p,5.77,7.4,34,-106,-16.1
603,604,2025-01-30 01:47:45,1738230465,6005,p,5.76,7.4,34,-106,-16.1
604,605,2025-01-30 01:47:55,1738230475,6015,p,5.76,7.4,34,-106,-16.1
605,606,2025-01-30 01:48:05,1738230485,6025,p,5.76,7.4,34,-106,-16.1
606,607,2025-01-30 01:48:15,1738230495,6035,p,5.76,7.4,33.9,-106,-16.1
607,608,2025-01-30 01:48:25,1738230505,6045,p,5.76,7.4,33.9,-106,-16.1
608,609,2025-01-30 01:48:35,1738230515,6055,p,5.76,7.4,33.9,-106,-16.1
609,610,2025-01-30 01:48:44,1738230524,6064,p,5.76,7.4,33.9,-106,-16.1
610,611,2025-01-30 01:48:54,1738230534,6074,p,5.75,7.4,33.9,-106,-16.1
611,612,2025-01-30 01:49:04,1738230544,6084,p,5.74,7.4,33.9,-106,-16.1
612,613,2025-01-30 01:49:14,1738230554,6094,p,5.74,7.4,33.9,-106,-16.1
613,614,2025-01-30 01:49:24,1738230564,6104,p,5.74,7.4,33.9,-106,-16.1
614,615,2025-01-30 01:49:34,1738230574,6114,p,5.74,7.4,33.9,-106,-16.1
615,616,2025-01-30 01:49:44,1738230584,6124,p,5.73,7.4,33.9,-106,-16.1
616,617,2025-01-30 01:49:54,1738230594,6134,p,5.73,7.4,33.9,-106,-16.1
617,618,2025-01-30 01:50:04,1738230604,6144,p,5.74,7.4,33.9,-106,-16.1
618,619,2025-01-30 01:50:14,1738230614,6154,p,5.73,7.4,33.9,-106,-16.1
619,620,2025-01-30 01:50:24,1738230624,6164,p,5.73,7.4,33.9,-106,-16.1
620,621,2025-01-30 01:50:34,1738230634,6174,p,5.72,7.4,33.9,-106,-16.1
621,622,2025-01-30 01:50:44,1738230644,6184,p,5.71,7.4,33.9,-106,-16.1
622,623,2025-01-30 01:50:54,1738230654,6194,p,5.71,7.4,33.9,-106,-16.1
623,624,2025-01-30 01:51:04,1738230664,6204,p,5.71,7.3,33.9,-106,-16.1
624,625,2025-01-30 01:51:14,1738230674,6214,p,5.7,7.3,33.9,-106,-16.1
625,626,2025-01-30 01:51:24,1738230684,6224,p,5.7,7.3,33.9,-106,-16.1
626,627,2025-01-30 01:51:34,1738230694,6234,p,5.7,7.3,33.9,-106,-16.1
627,628,2025-01-30 01:51:44,1738230704,6244,p,5.69,7.4,33.9,-106,-16.1
628,629,2025-01-30 01:51:54,1738230714,6254,p,5.69,7.3,33.9,-106,-16.1
629,630,2025-01-30 01:52:04,1738230724,6264,p,5.69,7.3,33.9,-106,-16.1
630,631,2025-01-30 01:52:13,1738230733,6273,p,5.69,7.4,33.9,-106,-16.1
631,632,2025-01-30 01:52:23,1738230743,6283,p,5.69,7.4,33.9,-106,-16.1
632,633,2025-01-30 01:52:33,1738230753,6293,p,5.7,7.4,33.9,-106,-16.1
633,634,2025-01-30 01:52:43,1738230763,6303,p,5.69,7.3,33.9,-106,-16.1
634,635,2025-01-30 01:52:53,1738230773,6313,p,5.7,7.3,33.9,-106,-16.1
635,636,2025-01-30 01:53:03,1738230783,6323,p,5.71,7.3,33.9,-106,-16.1
636,637,2025-01-30 01:53:13,1738230793,6333,p,5.71,7.3,33.9,-106,-16.1
637,638,2025-01-30 01:53:23,1738230803,6343,p,5.71,7.3,33.9,-106,-16.1
638,639,2025-01-30 01:53:33,1738230813,6353,p,5.71,7.3,33.9,-106,-16.1
639,640,2025-01-30 01:53:43,1738230823,6363,p,5.72,7.3,33.9,-106,-16.1
640,641,2025-01-30 01:53:53,1738230833,6373,p,5.73,7.3,33.9,-106,-16.1
641,642,2025-01-30 01:54:03,1738230843,6383,p,5.73,7.3,33.9,-106,-16.1
642,643,2025-01-30 01:54:13,1738230853,6393,p,5.73,7.3,33.9,-106,-16.1
643,644,2025-01-30 01:54:23,1738230863,6403,p,5.74,7.3,33.9,-106,-16.1
644,645,2025-01-30 01:54:33,1738230873,6413,p,5.74,7.3,33.9,-106,-16.1
645,646,2025-01-30 01:54:43,1738230883,6423,p,5.75,7.3,33.9,-106,-16.1
646,647,2025-01-30 01:54:53,1738230893,6433,p,5.75,7.3,33.9,-106,-16.1
647,648,2025-01-30 01:55:03,1738230903,6443,p,5.76,7.3,33.9,-106,-16.1
648,649,2025-01-30 01:55:13,1738230913,6453,p,5.76,7.3,33.9,-106,-16.1
649,650,2025-01-30 01:55:23,1738230923,6463,p,5.77,7.3,33.9,-106,-16.1
650,651,2025-01-30 01:55:33,1738230933,6473,p,5.77,7.3,33.9,-106,-16.1
651,652,2025-01-30 01:55:43,1738230943,6483,p,5.78,7.3,33.9,-106,-16.1
652,653,2025-01-30 01:55:52,1738230952,6492,p,5.77,7.3,33.9,-106,-16.1
653,654,2025-01-30 01:56:02,1738230962,6502,p,5.77,7.3,33.9,-106,-16.1
654,655,2025-01-30 01:56:12,1738230972,6512,p,5.78,7.3,33.9,-106,-16.1
655,656,2025-01-30 01:56:22,1738230982,6522,p,5.77,7.3,33.9,-106,-16.1
656,657,2025-01-30 01:56:32,1738230992,6532,p,5.77,7.3,33.9,-106,-16.1
657,658,2025-01-30 01:56:42,1738231002,6542,p,5.76,7.3,33.9,-106,-16.1
658,659,2025-01-30 01:56:52,1738231012,6552,p,5.75,7.3,33.9,-106,-16.1
659,660,2025-01-30 01:57:02,1738231022,6562,p,5.76,7.4,33.9,-106,-16.1
660,661,2025-01-30 01:57:12,1738231032,6572,p,5.75,7.4,33.9,-106,-16.1
661,662,2025-01-30 01:57:22,1738231042,6582,p,5.74,7.3,33.9,-106,-16.1
662,663,2025-01-30 01:57:32,1738231052,6592,p,5.73,7.3,33.9,-106,-16.1
663,664,2025-01-30 01:57:42,1738231062,6602,p,5.73,7.3,33.9,-106,-16.1
664,665,2025-01-30 01:57:52,1738231072,6612,p,5.73,7.3,33.9,-106,-16.1
665,666,2025-01-30 01:58:02,1738231082,6622,p,5.72,7.3,33.9,-106,-16.1
666,667,2025-01-30 01:58:12,1738231092,6632,p,5.72,7.3,33.9,-106,-16.1
667,668,2025-01-30 01:58:22,1738231102,6642,p,5.71,7.3,33.9,-106,-16.1
668,669,2025-01-30 01:58:32,1738231112,6652,p,5.71,7.3,33.9,-106,-16.1
669,670,2025-01-30 01:58:42,1738231122,6662,p,5.7,7.3,33.9,-106,-16.1
670,671,2025-01-30 01:58:52,1738231132,6672,p,5.7,7.3,33.9,-106,-16.1
671,672,2025-01-30 01:59:02,1738231142,6682,p,5.7,7.3,33.9,-106,-16.1
672,673,2025-01-30 01:59:12,1738231152,6692,p,5.7,7.3,33.9,-106,-16.1
673,674,2025-01-30 01:59:21,1738231161,6701,p,5.69,7.4,33.9,-106,-16.1
674,675,2025-01-30 01:59:31,1738231171,6711,p,5.69,7.4,33.9,-106,-16.1
675,676,2025-01-30 01:59:41,1738231181,6721,p,5.7,7.3,33.9,-106,-16.1
676,677,2025-01-30 01:59:51,1738231191,6731,p,5.7,7.3,33.9,-106,-16.1
677,678,2025-01-30 02:00:01,1738231201,6741,p,5.7,7.3,33.9,-106,-16.1
678,679,2025-01-30 02:00:11,1738231211,6751,p,5.7,7.3,33.9,-106,-16.1
679,680,2025-01-30 02:00:21,1738231221,6761,p,5.7,7.3,33.9,-106,-16.1
680,681,2025-01-30 02:00:31,1738231231,6771,p,5.71,7.3,33.9,-106,-16.1
681,682,2025-01-30 02:00:41,1738231241,6781,p,5.72,7.3,33.9,-106,-16.1
682,683,2025-01-30 02:00:51,1738231251,6791,p,5.71,7.3,33.9,-106,-16.1
683,684,2025-01-30 02:01:01,1738231261,6801,p,5.73,7.4,33.9,-106,-16.1
684,685,2025-01-30 02:01:11,1738231271,6811,p,5.73,7.4,33.9,-106,-16.1
685,686,2025-01-30 02:01:21,1738231281,6821,p,5.74,7.3,33.9,-106,-16.1
686,687,2025-01-30 02:01:31,1738231291,6831,p,5.74,7.4,33.9,-106,-16.1
687,688,2025-01-30 02:01:41,1738231301,6841,p,5.74,7.4,33.9,-106,-16.1
688,689,2025-01-30 02:01:51,1738231311,6851,p,5.75,7.4,33.9,-106,-16.1
689,690,2025-01-30 02:02:01,1738231321,6861,p,5.76,7.4,33.9,-106,-16.1
690,691,2025-01-30 02:02:11,1738231331,6871,p,5.76,7.4,33.9,-106,-16.1
691,692,2025-01-30 02:02:21,1738231341,6881,p,5.77,7.4,33.9,-106,-16.1
692,693,2025-01-30 02:02:31,1738231351,6891,p,5.77,7.4,33.9,-106,-16.1
693,694,2025-01-30 02:02:41,1738231361,6901,p,5.77,7.4,33.9,-106,-16.1
694,695,2025-01-30 02:02:51,1738231371,6911,p,5.77,7.4,33.9,-106,-16.1
695,696,2025-01-30 02:03:00,1738231380,6920,p,5.77,7.4,33.9,-106,-16.1
696,697,2025-01-30 02:03:10,1738231390,6930,p,5.77,7.4,33.9,-106,-16.1
697,698,2025-01-30 02:03:20,1738231400,6940,p,5.77,7.4,33.9,-106,-16.1
698,699,2025-01-30 02:03:30,1738231410,6950,p,5.76,7.4,33.9,-106,-16.1
699,700,2025-01-30 02:03:40,1738231420,6960,p,5.76,7.4,33.9,-106,-16.1
700,701,2025-01-30 02:03:50,1738231430,6970,p,5.76,7.4,33.9,-106,-16.1
701,702,2025-01-30 02:04:00,1738231440,6980,p,5.74,7.4,33.9,-106,-16.1
702,703,2025-01-30 02:04:10,1738231450,6990,p,5.74,7.4,33.9,-106,-16.1
703,704,2025-01-30 02:04:20,1738231460,7000,p,5.73,7.4,33.9,-106,-16.1
704,705,2025-01-30 02:04:30,1738231470,7010,p,5.73,7.4,33.9,-106,-16.1
705,706,2025-01-30 02:04:40,1738231480,7020,p,5.72,7.4,33.9,-106,-16.1
706,707,2025-01-30 02:04:50,1738231490,7030,p,5.72,7.4,33.9,-106,-16.1
707,708,2025-01-30 02:05:00,1738231500,7040,p,5.72,7.4,33.9,-106,-16.1
708,709,2025-01-30 02:05:10,1738231510,7050,p,5.7,7.4,33.9,-106,-16.1
709,710,2025-01-30 02:05:20,1738231520,7060,p,5.71,7.4,33.9,-106,-16.1
710,711,2025-01-30 02:05:30,1738231530,7070,p,5.7,7.4,33.9,-106,-16.1
711,712,2025-01-30 02:05:40,1738231540,7080,p,5.7,7.4,33.9,-106,-16.1
712,713,2025-01-30 02:05:50,1738231550,7090,p,5.69,7.4,33.9,-106,-16.1
713,714,2025-01-30 02:06:00,1738231560,7100,p,5.69,7.4,33.9,-106,-16.1
714,715,2025-01-30 02:06:10,1738231570,7110,p,5.68,7.4,33.9,-106,-16.1
715,716,2025-01-30 02:06:20,1738231580,7120,p,5.69,7.4,33.9,-106,-16.1
716,717,2025-01-30 02:06:30,1738231590,7130,p,5.69,7.4,33.9,-106,-16.1
717,718,2025-01-30 02:06:39,1738231599,7139,p,5.69,7.4,33.9,-106,-16.1
718,719,2025-01-30 02:06:49,1738231609,7149,p,5.7,7.4,33.9,-106,-16.1
719,720,2025-01-30 02:06:59,1738231619,7159,p,5.69,7.4,33.9,-106,-16.1
720,721,2025-01-30 02:07:09,1738231629,7169,p,5.7,7.4,33.9,-106,-16.1
721,722,2025-01-30 02:07:19,1738231639,7179,p,5.7,7.4,33.9,-106,-16.1
722,723,2025-01-30 02:07:29,1738231649,7189,p,5.7,7.4,33.9,-106,-16.1
723,724,2025-01-30 02:07:39,1738231659,7199,p,5.71,7.4,33.9,-106,-16.1
724,725,2025-01-30 02:07:49,1738231669,7209,p,5.72,7.4,33.9,-106,-16.1
725,726,2025-01-30 02:07:59,1738231679,7219,p,5.73,7.4,33.9,-106,-16.1
726,727,2025-01-30 02:08:09,1738231689,7229,p,5.74,7.4,33.9,-106,-16.1
727,728,2025-01-30 02:08:19,1738231699,7239,p,5.74,7.4,33.9,-106,-16.1
728,729,2025-01-30 02:08:29,1738231709,7249,p,5.74,7.4,33.9,-106,-16.1
729,730,2025-01-30 02:08:39,1738231719,7259,p,5.75,7.4,33.9,-106,-16.1
730,731,2025-01-30 02:08:49,1738231729,7269,p,5.75,7.4,33.9,-106,-16.1
731,732,2025-01-30 02:08:59,1738231739,7279,p,5.75,7.4,33.9,-106,-16.1
732,733,2025-01-30 02:09:09,1738231749,7289,p,5.76,7.4,33.9,-106,-16.1
733,734,2025-01-30 02:09:19,1738231759,7299,p,5.76,7.4,33.9,-106,-16.1
734,735,2025-01-30 02:09:29,1738231769,7309,p,5.77,7.4,33.9,-106,-16.1
735,736,2025-01-30 02:09:39,1738231779,7319,p,5.77,7.4,33.9,-106,-16.1
736,737,2025-01-30 02:09:49,1738231789,7329,p,5.77,7.4,33.9,-106,-16.1
737,738,2025-01-30 02:09:59,1738231799,7339,p,5.77,7.4,33.9,-106,-16.1
738,739,2025-01-30 02:10:08,1738231808,7348,p,5.77,7.4,33.9,-106.1,-16.3
739,740,2025-01-30 02:10:18,1738231818,7358,p,5.78,7.4,33.9,-106.1,-16.3
740,741,2025-01-30 02:10:28,1738231828,7368,p,5.78,7.4,33.9,-106.1,-16.3
741,742,2025-01-30 02:10:38,1738231838,7378,p,5.77,7.4,33.9,-106.1,-16.3
742,743,2025-01-30 02:10:48,1738231848,7388,p,5.77,7.4,33.9,-106.1,-16.3
743,744,2025-01-30 02:10:58,1738231858,7398,p,5.77,7.4,33.9,-106.1,-16.3
744,745,2025-01-30 02:11:08,1738231868,7408,p,5.77,7.4,33.9,-106.1,-16.3
745,746,2025-01-30 02:11:18,1738231878,7418,p,5.77,7.4,33.9,-106.1,-16.3
746,747,2025-01-30 02:11:28,1738231888,7428,p,5.76,7.4,33.9,-106.1,-16.3
747,748,2025-01-30 02:11:38,1738231898,7438,p,5.77,7.4,33.9,-106.1,-16.3
748,749,2025-01-30 02:11:48,1738231908,7448,p,5.76,7.4,33.9,-106.1,-16.3
749,750,2025-01-30 02:11:58,1738231918,7458,p,5.75,7.4,33.9,-106.1,-16.3
750,751,2025-01-30 02:12:08,1738231928,7468,p,5.75,7.4,33.9,-106.1,-16.3
751,752,2025-01-30 02:12:18,1738231938,7478,p,5.75,7.4,33.9,-106.1,-16.3
752,753,2025-01-30 02:12:28,1738231948,7488,p,5.74,7.4,33.9,-106.1,-16.3
753,754,2025-01-30 02:12:38,1738231958,7498,p,5.74,7.4,33.9,-106.1,-16.3
754,755,2025-01-30 02:12:48,1738231968,7508,p,5.74,7.4,33.9,-106.1,-16.3
755,756,2025-01-30 02:12:58,1738231978,7518,p,5.73,7.4,33.9,-106.1,-16.3
756,757,2025-01-30 02:13:08,1738231988,7528,p,5.73,7.4,33.9,-106.1,-16.3
757,758,2025-01-30 02:13:18,1738231998,7538,p,5.72,7.4,33.9,-106.1,-16.3
758,759,2025-01-30 02:13:28,1738232008,7548,p,5.71,7.4,33.9,-106.1,-16.3
759,760,2025-01-30 02:13:37,1738232017,7557,p,5.72,7.4,33.9,-106.1,-16.3
760,761,2025-01-30 02:13:47,1738232027,7567,p,5.71,7.4,33.9,-106.1,-16.3
761,762,2025-01-30 02:13:57,1738232037,7577,p,5.71,7.4,33.9,-106.1,-16.3
762,763,2025-01-30 02:14:07,1738232047,7587,p,5.71,7.4,33.9,-106.1,-16.3
763,764,2025-01-30 02:14:17,1738232057,7597,p,5.7,7.4,33.9,-106.1,-16.3
764,765,2025-01-30 02:14:27,1738232067,7607,p,5.71,7.4,33.9,-106.1,-16.3
765,766,2025-01-30 02:14:37,1738232077,7617,p,5.7,7.4,33.9,-106.1,-16.3
766,767,2025-01-30 02:14:47,1738232087,7627,p,5.7,7.4,33.9,-106.1,-16.3
767,768,2025-01-30 02:14:57,1738232097,7637,p,5.7,7.4,33.9,-106.1,-16.3
768,769,2025-01-30 02:15:07,1738232107,7647,p,5.7,7.4,33.9,-106.1,-16.3
769,770,2025-01-30 02:15:17,1738232117,7657,p,5.7,7.4,33.9,-106.1,-16.3
770,771,2025-01-30 02:15:27,1738232127,7667,p,5.7,7.4,33.9,-106.1,-16.3
771,772,2025-01-30 02:15:37,1738232137,7677,p,5.7,7.4,33.9,-106.1,-16.3
772,773,2025-01-30 02:15:47,1738232147,7687,p,5.71,7.4,33.9,-106.1,-16.3
773,774,2025-01-30 02:15:57,1738232157,7697,p,5.7,7.4,33.9,-106.1,-16.3
774,775,2025-01-30 02:16:07,1738232167,7707,p,5.7,7.4,33.9,-106.1,-16.3
775,776,2025-01-30 02:16:17,1738232177,7717,p,5.72,7.4,33.9,-106.1,-16.3
776,777,2025-01-30 02:16:27,1738232187,7727,p,5.71,7.4,33.9,-106.1,-16.3
777,778,2025-01-30 02:16:37,1738232197,7737,p,5.72,7.4,33.9,-106.1,-16.3
778,779,2025-01-30 02:16:47,1738232207,7747,p,5.72,7.4,33.9,-106.1,-16.3
779,780,2025-01-30 02:16:57,1738232217,7757,p,5.73,7.4,33.9,-106.1,-16.3
780,781,2025-01-30 02:17:07,1738232227,7767,p,5.73,7.4,33.9,-106.1,-16.3
781,782,2025-01-30 02:17:16,1738232236,7776,p,5.73,7.4,33.9,-106.1,-16.3
782,783,2025-01-30 02:17:26,1738232246,7786,p,5.73,7.4,33.9,-106.1,-16.3
783,784,2025-01-30 02:17:36,1738232256,7796,p,5.74,7.4,33.9,-106.1,-16.3
784,785,2025-01-30 02:17:46,1738232266,7806,p,5.74,7.4,33.9,-106.1,-16.3
785,786,2025-01-30 02:17:56,1738232276,7816,p,5.74,7.4,33.9,-106.1,-16.3
786,787,2025-01-30 02:18:06,1738232286,7826,p,5.74,7.4,33.9,-106.1,-16.3
787,788,2025-01-30 02:18:16,1738232296,7836,p,5.75,7.4,33.9,-106.1,-16.3
788,789,2025-01-30 02:18:26,1738232306,7846,p,5.74,7.4,33.9,-106.1,-16.3
789,790,2025-01-30 02:18:36,1738232316,7856,p,5.74,7.4,33.9,-106.1,-16.3
790,791,2025-01-30 02:18:46,1738232326,7866,p,5.74,7.4,33.9,-106.1,-16.3
791,792,2025-01-30 02:18:56,1738232336,7876,p,5.75,7.4,33.9,-106.1,-16.3
792,793,2025-01-30 02:19:06,1738232346,7886,p,5.75,7.4,33.9,-106.1,-16.3
793,794,2025-01-30 02:19:16,1738232356,7896,p,5.75,7.4,33.9,-106.1,-16.3
794,795,2025-01-30 02:19:26,1738232366,7906,p,5.75,7.4,33.9,-106.1,-16.3
795,796,2025-01-30 02:19:36,1738232376,7916,p,5.75,7.4,33.9,-106.1,-16.3
796,797,2025-01-30 02:19:46,1738232386,7926,p,5.75,7.4,33.9,-106.1,-16.3
797,798,2025-01-30 02:19:56,1738232396,7936,p,5.75,7.4,33.9,-106.1,-16.3
798,799,2025-01-30 02:20:06,1738232406,7946,p,5.75,7.4,33.9,-106.1,-16.3
799,800,2025-01-30 02:20:16,1738232416,7956,p,5.75,7.4,33.9,-106.1,-16.3
800,801,2025-01-30 02:20:26,1738232426,7966,p,5.75,7.4,33.9,-106.1,-16.3
801,802,2025-01-30 02:20:36,1738232436,7976,p,5.75,7.4,33.9,-106.1,-16.3
802,803,2025-01-30 02:20:45,1738232445,7985,p,5.76,7.4,33.9,-106.1,-16.3
803,804,2025-01-30 02:20:55,1738232455,7995,p,5.75,7.4,33.9,-106.1,-16.3
804,805,2025-01-30 02:21:05,1738232465,8005,p,5.75,7.4,33.8,-106.1,-16.4
805,806,2025-01-30 02:21:15,1738232475,8015,p,5.75,7.4,33.8,-106.1,-16.4
806,807,2025-01-30 02:21:25,1738232485,8025,p,5.75,7.4,33.8,-106.1,-16.4
807,808,2025-01-30 02:21:35,1738232495,8035,p,5.75,7.4,33.8,-106.1,-16.4
808,809,2025-01-30 02:21:45,1738232505,8045,p,5.74,7.4,33.8,-106.1,-16.4
809,810,2025-01-30 02:21:55,1738232515,8055,p,5.75,7.4,33.8,-106.1,-16.4
810,811,2025-01-30 02:22:05,1738232525,8065,p,5.75,7.4,33.8,-106.1,-16.4
811,812,2025-01-30 02:22:15,1738232535,8075,p,5.73,7.4,33.8,-106.1,-16.4
812,813,2025-01-30 02:22:25,1738232545,8085,p,5.73,7.4,33.8,-106.1,-16.4
813,814,2025-01-30 02:22:35,1738232555,8095,p,5.73,7.4,33.8,-106.1,-16.4
814,815,2025-01-30 02:22:45,1738232565,8105,p,5.72,7.4,33.8,-106.1,-16.4
815,816,2025-01-30 02:22:55,1738232575,8115,p,5.72,7.4,33.8,-106.1,-16.4
816,817,2025-01-30 02:23:05,1738232585,8125,p,5.72,7.4,33.8,-106.1,-16.4
817,818,2025-01-30 02:23:15,1738232595,8135,p,5.71,7.4,33.8,-106.1,-16.4
818,819,2025-01-30 02:23:25,1738232605,8145,p,5.71,7.4,33.8,-106.1,-16.4
819,820,2025-01-30 02:23:35,1738232615,8155,p,5.7,7.4,33.8,-106.1,-16.4
820,821,2025-01-30 02:23:45,1738232625,8165,p,5.71,7.4,33.8,-106.1,-16.4
821,822,2025-01-30 02:23:55,1738232635,8175,p,5.7,7.4,33.8,-106.1,-16.4
822,823,2025-01-30 02:24:05,1738232645,8185,p,5.7,7.4,33.8,-106.1,-16.4
823,824,2025-01-30 02:24:15,1738232655,8195,p,5.7,7.4,33.8,-106.1,-16.4
824,825,2025-01-30 02:24:24,1738232664,8204,p,5.7,7.4,33.8,-106.1,-16.4
825,826,2025-01-30 02:24:34,1738232674,8214,p,5.7,7.4,33.8,-106.1,-16.4
